montant,nb_achats,recence,satisfaction
59.44,1,158.6,4.0
177.3,1,69.53,5.0
69.64,1,328.85,5.0
35.0,1,307.78,5.0
93.82,1,100.91,5.0
47.0,1,418.83,5.0
27.77,1,472.3,5.0
140.49,1,275.55,5.0
187.34,1,216.44,1.0
103.46,1,146.87,5.0
47.77,1,479.76,5.0
36.68,1,38.83,5.0
475.01,1,480.77,4.0
190.76,1,435.76,5.0
47.75,1,324.93,3.0
72.66,1,410.87,4.0
114.35,1,328.54,4.0
73.03,1,285.74,5.0
243.76,1,553.71,4.0
66.34,2,80.63,3.0
69.96,1,192.59,4.0
1391.79,1,306.5,5.0
392.1,1,280.92,3.0
55.71,1,166.77,4.0
60.53,1,362.39,4.0
86.48,1,64.82,5.0
77.1,1,164.5,4.0
33.69,1,368.87,2.0
107.85,1,33.61,5.0
105.2,1,338.49,4.0
118.38,1,337.61,5.0
155.45000000000002,1,331.49,1.0
223.8,1,417.4,5.0
48.68,1,202.61,4.0
164.4,1,139.74,3.0
87.42,1,61.62,1.0
199.42,2,223.57,5.0
158.82,1,14.9,4.0
101.78,1,12.89,5.0
47.29,1,154.82,4.0
96.59,1,314.81,5.0
98.16,1,155.36,5.0
35.23,1,40.44,4.0
639.34,1,94.83,5.0
147.12,2,124.12,1.0
1250.81,1,370.49,5.0
137.4,1,120.93,5.0
233.74,1,36.6,5.0
23.09,2,108.68,5.0
88.72,1,301.38,5.0
46.68,2,115.04,3.0
35.0,1,336.36,4.0
237.16000000000005,1,416.55,5.0
57.1,1,227.97,5.0
233.62,1,362.87,1.0
76.08,1,280.65,5.0
404.06,1,103.51,4.0
193.99,1,417.89,5.0
43.51,1,509.53,4.0
27.1,1,210.46,1.0
168.20000000000002,1,480.82,5.0
26.0,3,311.58,2.0
127.3,1,288.68,5.0
22.78,1,338.51,5.0
76.36,1,146.42,5.0
144.42999999999998,1,454.45,1.0
86.52000000000001,1,150.64,5.0
78.71,1,200.82,4.0
38.27,1,184.9,5.0
129.64,1,221.67,5.0
42.63,1,139.54,5.0
87.37,1,294.34,3.0
65.09,1,234.91,5.0
48.22,1,118.52,4.0
31.77,2,350.78,5.0
64.37,2,67.95,4.0
86.88000000000001,1,698.82,5.0
188.22,1,15.02,5.0
128.08,1,285.82,3.0
120.65,2,50.64,5.0
217.64,3,383.5,2.0
36.86,1,520.34,5.0
61.8,1,282.8,4.0
100.95,1,270.94,5.0
61.37,1,234.87,5.0
106.87,1,374.55,1.0
88.69,1,63.84,5.0
194.42,1,533.84,4.0
129.77,1,65.71,5.0
53.34,1,22.6,5.0
258.08,1,51.7,1.0
139.52,1,360.63,5.0
36.72,1,47.88,5.0
449.92,1,261.91,1.0
87.3,1,138.84,1.0
214.44,1,224.39,5.0
225.78,1,27.91,5.0
250.7,1,150.65,5.0
72.52,1,195.39,5.0
33.0,1,238.75,5.0
42.78,1,282.44,5.0
140.61,1,424.88,5.0
52.38,1,470.05,5.0
20.73,1,273.58,3.0
55.6,1,282.76,5.0
80.14,2,79.72,4.0
141.39,1,219.75,5.0
36.13,1,48.7,1.0
36.35,1,244.49,3.0
87.15,1,30.48,5.0
132.04,1,19.74,5.0
40.59,1,262.49,5.0
301.67,1,465.84,5.0
270.07,1,132.99,5.0
214.44,1,343.6,4.0
62.82,1,46.49,5.0
246.26,1,204.55,3.0
76.08,1,372.47,4.0
21.4,1,111.54,5.0
139.07,1,297.97,5.0
68.35,1,71.78,5.0
449.92,1,256.38,3.0
53.37,1,28.11,5.0
56.09,1,481.44,5.0
784.9000000000001,1,34.56,5.0
24.88,1,23.71,4.0
177.39,1,313.4,4.0
132.58,1,271.24,5.0
213.51,1,282.35,1.0
98.85,1,108.61,5.0
304.04999999999995,1,457.7,5.0
29.77,2,318.77,5.0
176.83,1,118.57,3.0
330.31,1,114.53,1.0
121.37,1,186.53,5.0
214.32,1,355.02,4.0
41.83,1,213.88,3.0
316.19,1,253.64,5.0
131.51,1,144.93,5.0
55.01,1,233.65,5.0
58.64,1,218.86,5.0
26.68,1,439.91,5.0
153.70000000000002,1,448.41,4.0
128.8,1,76.49,3.0
32.379999999999995,1,159.99,4.0
248.73,1,64.71,5.0
63.6,1,199.77,5.0
89.31,1,276.55,1.0
154.82999999999998,1,175.35,5.0
170.76,3,132.77,3.0
570.71,1,28.97,5.0
151.61,1,85.86,4.0
131.57,1,454.5,5.0
113.42,1,81.73,5.0
191.07,1,283.16,4.0
186.0,1,581.87,5.0
128.05,1,87.4,4.0
133.41,1,486.77,5.0
53.32,1,92.51,2.0
77.75,1,513.75,5.0
71.63,1,284.03,4.0
250.26,2,27.32,5.0
135.05,1,226.31,5.0
33.230000000000004,1,166.93,5.0
103.04,1,94.78,4.0
103.55,1,306.82,5.0
97.45,1,28.5,3.0
66.81,1,173.86,5.0
301.67,1,478.46,2.0
41.17,1,461.5,5.0
96.43,1,164.78,4.0
637.02,1,489.3,2.0
44.3,1,62.57,5.0
146.48,1,146.68,5.0
196.36,1,15.88,5.0
99.43,1,104.4,1.0
112.3,1,569.67,5.0
72.07,1,39.54,5.0
76.17,1,363.33,4.0
56.36,1,47.14,1.0
48.21,3,88.76,2.0
63.1,3,467.75,1.0
77.57,2,355.78,5.0
21.86,1,524.01,5.0
162.64,1,347.47,5.0
152.77,1,270.88,1.0
172.34,1,257.6,4.0
54.98,1,147.88,3.0
33.47,2,210.61,4.0
157.55,1,112.38,4.0
113.08,2,273.93,2.0
91.28,1,25.8,4.0
66.73,1,214.75,4.0
108.88,1,187.49,5.0
868.9300000000001,1,160.75,5.0
109.18,1,214.01,5.0
411.69,1,47.53,5.0
39.58,1,149.57,5.0
89.42999999999999,1,111.76,5.0
92.19,1,460.62,5.0
40.76,1,38.03,4.0
63.11,1,512.48,5.0
57.31,1,74.47,5.0
47.29,1,57.65,3.0
128.54,2,28.46,5.0
124.31,1,124.56,4.0
465.4,1,118.95,5.0
275.11,1,386.41,5.0
67.03,2,138.76,5.0
57.51,1,42.89,5.0
133.76,2,129.61,4.0
354.45,1,68.76,3.0
132.64,1,355.44,5.0
210.29,1,418.87,5.0
57.53,1,423.67,5.0
234.19,1,402.62,4.0
99.8,1,54.61,5.0
73.15,1,468.96,5.0
46.56,1,122.65,5.0
209.21,1,297.76,4.0
86.15,1,403.77,5.0
71.82,1,363.76,5.0
136.93,1,36.65,5.0
128.6,1,471.98,5.0
27.77,4,397.81,5.0
86.15,1,283.59,5.0
24.29,2,16.96,5.0
350.56,1,476.67,1.0
134.31,2,273.49,3.0
204.15,1,78.85,5.0
412.02,1,32.86,5.0
123.33,1,563.96,5.0
77.8,1,93.81,4.0
27.77,3,423.95,4.666666666666667
67.36,1,10.28,4.0
36.78,4,412.73,4.0
35.0,1,364.83,5.0
362.42,1,519.69,5.0
80.45,1,25.46,5.0
120.32,1,523.49,1.0
128.82999999999998,1,212.74,4.0
181.76,1,33.76,4.0
285.73,1,62.41,4.0
77.19,1,216.8,2.0
75.17,2,183.85,4.0
137.67,1,134.61,5.0
312.87,2,288.44,2.0
124.85,1,138.33,4.0
520.24,1,188.56,5.0
87.97,1,147.52,4.0
99.16,1,146.1,5.0
130.15,1,45.84,5.0
475.2,1,444.91,5.0
134.31,1,161.09,5.0
199.36,1,595.43,4.0
56.94,1,241.32,5.0
383.03,1,53.0,5.0
147.15,1,236.78,5.0
66.96,1,118.84,1.0
128.48,2,509.68,5.0
219.27,1,90.76,5.0
92.16,1,498.51,3.0
26.77,1,456.61,4.0
423.59,1,461.48,4.0
59.73,1,423.76,5.0
54.37,1,21.65,4.0
46.0,1,389.51,4.0
35.81,1,151.75,5.0
139.16,1,133.62,5.0
65.46,5,558.45,1.0
58.24,2,239.43,1.0
205.87,1,220.59,5.0
388.45,2,61.49,5.0
122.97,1,198.96,5.0
713.65,1,395.87,5.0
78.02,1,23.6,5.0
214.14,1,174.34,1.0
159.1,1,68.71,3.0
183.85,1,454.55,5.0
86.15,1,356.58,1.0
97.02,2,224.83,4.0
126.69,1,271.99,5.0
157.3,1,250.54,1.0
174.41,1,237.37,4.0
71.14,1,231.86,5.0
91.72,2,187.68,1.0
97.75,1,68.87,5.0
65.71000000000001,1,469.88,1.0
63.33,1,247.48,4.0
72.14,2,276.5,5.0
65.62,1,432.52,4.0
170.36,1,588.43,5.0
68.61,2,198.95,1.0
434.92,1,121.68,5.0
82.78,1,327.88,5.0
127.23,3,282.8,1.0
98.38,1,109.41,5.0
203.93,1,346.78,5.0
33.71,1,17.63,5.0
88.29,1,32.58,4.0
175.77,1,342.38,4.0
192.5,1,213.37,5.0
141.98,1,47.34,4.0
82.05,1,66.81,4.0
179.32,1,208.53,1.0
72.35000000000001,1,110.68,5.0
27.68,1,211.97,5.0
138.6,1,199.43,5.0
248.36,1,226.81,5.0
22.84,1,215.62,1.0
30.6,1,457.46,3.0
62.59,1,236.79,3.0
149.61,1,375.74,4.0
122.27,1,110.53,5.0
65.0,1,184.43,5.0
58.28,1,47.74,5.0
131.17000000000002,1,522.4,3.0
35.29,1,150.02,4.0
212.1,1,264.81,5.0
639.54,1,439.85,3.0
102.35,2,366.75,3.0
98.27,1,298.93,3.0
401.44,1,241.89,5.0
193.53,1,233.86,4.0
68.02,1,328.42,5.0
49.56,1,31.8,2.0
166.99,1,97.52,5.0
516.66,1,86.81,5.0
160.57000000000002,1,315.67,5.0
175.08,1,175.7,5.0
246.49,1,94.64,4.0
45.7,1,524.57,3.0
33.989999999999995,1,213.62,3.0
108.18,1,249.83,5.0
141.55,1,251.65,4.0
604.76,1,136.65,5.0
134.19,1,176.87,5.0
283.22,1,472.51,3.0
56.94,1,181.58,2.0
142.10000000000002,1,385.72,5.0
141.12,6,556.35,4.0
153.70000000000002,1,20.67,2.0
232.75,1,237.6,5.0
85.58,1,50.29,2.0
83.25,1,144.69,4.0
96.01,1,197.58,5.0
77.89,5,397.01,4.0
34.0,1,194.54,5.0
28.46,1,504.38,5.0
64.53,1,455.91,5.0
721.74,1,34.59,5.0
157.21,1,205.63,5.0
58.28,1,41.54,5.0
71.53,1,181.76,4.0
187.84,1,208.52,5.0
115.44,1,338.76,5.0
42.5,1,193.91,1.0
93.75,1,102.98,5.0
188.52,1,485.73,4.0
89.96,7,195.64,2.2857142857142856
79.65,1,144.38,3.0
54.0,4,373.42,2.0
112.71,2,340.54,5.0
183.47,1,149.37,4.0
153.22,1,442.77,1.0
210.61,1,178.52,3.0
51.78,1,150.44,5.0
45.0,1,250.47,5.0
124.4,1,341.85,5.0
229.06,1,182.88,5.0
80.56,1,92.94,3.0
159.85000000000002,1,375.42,4.0
178.33,1,149.64,5.0
17.38,3,168.82,4.0
135.07999999999998,1,290.45,4.0
86.25,1,345.52,5.0
93.63,4,27.93,5.0
389.07,1,67.33,4.0
174.82,1,124.4,5.0
283.88,1,296.58,5.0
35.36,1,28.13,5.0
101.14,2,502.89,1.0
285.68,1,152.49,4.0
85.78999999999999,1,213.81,5.0
73.34,1,288.49,5.0
920.17,1,118.43,3.0
72.56,1,12.92,5.0
55.1,1,241.98,5.0
31.77,1,319.53,5.0
254.46,1,15.93,5.0
154.73,1,461.54,5.0
68.32,1,72.8,1.0
261.14,1,130.41,4.0
38.14,1,47.86,5.0
67.6,1,361.87,1.0
47.23,1,165.83,5.0
51.09,1,378.48,5.0
39.5,1,168.8,5.0
129.05,2,314.85,2.0
158.71,1,402.87,4.0
179.70000000000002,1,535.68,5.0
36.64,1,523.84,1.0
97.61,1,27.51,1.0
238.33,5,27.98,5.0
87.8,5,198.59,3.4
32.09,1,447.92,4.0
137.99,1,198.8,4.0
116.24,1,275.74,5.0
62.0,1,80.71,4.0
70.89999999999999,1,33.63,5.0
203.12,1,69.39,5.0
125.42,1,454.69,5.0
27.36,1,153.06,5.0
77.09,2,167.36,5.0
1137.11,1,368.98,5.0
85.58,1,98.52,4.0
75.25,1,138.92,5.0
78.09,1,482.82,5.0
239.64,1,584.87,5.0
60.85,2,261.31,3.5
352.81,1,57.05,1.0
154.72,1,331.6,5.0
36.78,1,391.83,5.0
73.14,3,427.86,5.0
54.510000000000005,1,584.68,5.0
112.14,1,282.91,5.0
47.03,1,168.13,5.0
71.14,1,215.59,3.0
77.52,1,507.78,5.0
70.15,1,391.56,4.0
194.12,1,219.83,5.0
89.07,1,29.68,5.0
21.38,2,173.67,1.0
135.92000000000002,1,226.82,5.0
397.86,1,560.62,3.0
53.22,1,170.78,5.0
232.65,1,460.43,1.0
191.12,1,75.91,5.0
75.72,1,145.73,2.0
204.25,2,458.71,4.0
100.96,2,308.52,4.0
108.63,1,39.7,4.0
52.38,1,354.75,5.0
49.14,1,233.57,5.0
213.56,1,303.41,5.0
116.74,1,412.49,4.0
32.93,2,195.77,1.0
79.95,1,126.54,5.0
60.85,1,384.82,5.0
240.32,1,462.69,5.0
425.62,1,121.12,5.0
122.54,1,593.46,3.0
44.08,1,198.87,5.0
43.0,1,348.62,5.0
98.23,1,390.42,1.0
115.58,1,110.67,4.0
355.01,1,280.37,5.0
134.27,1,137.4,1.0
389.43,1,584.32,5.0
178.56,1,100.45,5.0
42.77,1,274.77,1.0
52.44,1,48.01,4.0
123.53,2,90.35,5.0
38.21,1,80.85,5.0
210.48,1,38.56,5.0
97.86,1,216.38,4.0
47.75,1,184.99,5.0
118.98,1,202.38,3.0
121.87,1,202.8,5.0
38.04,1,566.8,3.0
51.85,1,439.77,5.0
85.22999999999999,1,415.6,5.0
37.77,1,290.44,4.0
28.75,2,349.54,4.0
79.50999999999999,1,45.8,5.0
862.05,1,128.96,5.0
92.97,1,176.49,5.0
60.4,1,272.26,5.0
67.05,2,149.72,5.0
125.15,1,354.01,5.0
35.77,1,283.26,3.0
35.0,1,214.65,5.0
76.05000000000001,1,164.61,5.0
58.01,1,383.65,5.0
187.54,2,219.69,2.0
173.27,1,195.57,5.0
309.28000000000003,2,223.65,2.0
91.76,1,182.86,5.0
94.87,1,81.64,5.0
105.38,1,84.73,5.0
200.35,1,11.59,4.0
116.74,1,415.46,5.0
117.9,1,18.9,5.0
876.8199999999999,1,112.73,4.0
152.87,1,95.89,4.0
43.69,1,149.48,3.0
197.98,1,87.46,5.0
60.1,1,195.82,1.0
176.70000000000002,1,35.81,4.0
56.01,1,215.98,5.0
44.21,1,234.62,4.0
194.56,2,16.47,2.0
36.96,1,495.06,5.0
228.28,1,180.41,5.0
73.58,1,542.16,5.0
99.94,1,186.58,5.0
50.15,1,391.42,4.0
116.2,1,519.37,5.0
185.94,1,461.64,5.0
252.68,1,181.44,1.0
421.46,1,74.01,5.0
18.36,1,156.42,4.0
177.49,1,226.89,4.0
299.59,1,312.23,4.0
331.40000000000003,2,368.91,4.5
81.49000000000001,2,128.57,5.0
281.3,1,266.5,5.0
44.09,1,298.94,5.0
124.94,1,320.47,3.0
79.81,1,179.26,1.0
132.57,1,149.0,5.0
55.81,3,225.79,5.0
80.19,1,312.77,5.0
116.94,1,315.77,5.0
112.99,1,28.63,5.0
72.06,1,47.53,5.0
142.48,1,490.64,5.0
59.37,1,261.66,5.0
129.09,1,382.73,5.0
77.28,6,445.59,5.0
53.510000000000005,1,575.44,1.0
217.45,1,534.7,3.0
352.34,1,146.53,5.0
156.92,1,416.33,4.0
114.85,1,135.63,4.0
67.53,1,475.64,4.0
89.58000000000001,1,26.44,5.0
119.67,2,110.52,1.0
203.13,1,107.76,1.0
116.69,1,83.57,5.0
58.14,1,216.8,3.0
43.55,3,6.97,5.0
73.08,1,60.8,5.0
163.92999999999998,1,121.89,4.0
50.83,1,495.56,4.0
79.45,1,286.8,5.0
86.25,1,325.41,4.0
77.06,1,585.8,5.0
29.61,1,127.62,1.0
342.02,1,367.51,5.0
105.39,1,696.64,5.0
187.59,1,452.96,1.0
37.78,1,259.56,5.0
63.6,1,205.41,5.0
195.55,1,114.4,4.0
439.77,1,533.47,1.0
68.42999999999999,1,75.03,5.0
112.02,1,107.86,1.0
147.47,1,269.75,4.0
299.65,2,148.61,3.0
77.57,1,368.63,5.0
36.34,1,480.94,5.0
51.64,1,531.57,5.0
193.79,1,109.02,5.0
173.77,1,697.37,1.0
54.0,1,263.46,4.0
157.79000000000002,1,30.48,3.0
59.52,4,551.61,5.0
354.2,1,263.64,4.0
180.32,1,30.45,4.0
53.13,2,137.9,3.5
1966.91,1,529.92,5.0
60.36,1,32.47,5.0
166.4,1,346.68,5.0
72.05,1,282.88,5.0
463.53,1,271.77,5.0
150.3,1,245.86,5.0
50.46,2,151.8,1.0
36.23,2,15.44,5.0
485.02,1,472.74,1.0
250.31,2,58.77,3.0
128.28,1,488.84,5.0
54.62,2,327.69,5.0
344.27,1,107.87,1.0
43.15,1,119.52,5.0
44.66,3,12.77,5.0
473.98,1,20.6,4.0
2155.35,1,29.72,5.0
113.11,1,122.97,5.0
197.7,1,211.88,5.0
110.4,1,326.03,5.0
53.99,1,219.89,5.0
72.42999999999999,1,160.07,5.0
82.5,1,395.7,4.0
96.32,2,284.89,4.0
203.71,1,148.75,4.0
155.0,1,521.76,1.0
78.65,1,226.87,5.0
38.22,1,126.76,5.0
102.35,1,82.64,3.0
82.82,1,54.94,5.0
203.13,1,83.58,3.0
50.02,1,554.42,1.0
73.13,1,336.69,5.0
213.04,2,281.76,5.0
95.99,1,293.43,4.0
133.88,1,167.8,5.0
40.17,1,58.91,4.0
157.32,1,403.66,5.0
155.98,1,123.93,5.0
128.93,1,163.77,4.0
179.12,1,38.79,4.0
45.22,1,221.93,5.0
253.18,1,91.53,4.0
87.72,1,29.78,5.0
65.71000000000001,1,311.92,3.0
241.61,1,573.38,2.0
223.36,1,99.71,5.0
173.53,1,168.9,4.0
199.0,1,118.74,5.0
45.13,1,88.87,1.0
252.09,1,397.45,5.0
147.45,1,215.65,4.0
79.39,1,89.41,5.0
145.01,2,538.68,5.0
169.0,1,461.46,1.0
1662.02,1,178.31,5.0
105.06,2,181.75,2.0
139.6,1,510.7,1.0
114.83,1,273.56,5.0
135.29,1,87.67,5.0
131.95000000000002,1,454.94,1.0
121.0,1,189.53,4.0
86.73,3,204.56,5.0
52.27,1,424.97,5.0
46.28,1,78.0,5.0
36.75,1,428.73,4.0
40.17,1,352.74,5.0
97.71,3,341.96,5.0
141.63,1,482.04,5.0
178.66,1,355.8,4.0
60.38,1,137.95,2.0
303.75,1,229.89,5.0
93.78,3,337.45,1.0
87.64,1,466.24,5.0
92.84,1,467.82,4.0
28.75,1,215.9,5.0
289.3,1,87.57,1.0
94.29,1,366.61,4.0
208.13,1,60.83,5.0
118.41,1,400.35,2.0
138.6,1,273.6,3.0
79.61,1,553.81,1.0
92.85,1,44.98,5.0
923.45,1,241.55,4.0
84.72,1,290.81,5.0
51.55,2,46.78,5.0
44.24,1,417.83,4.0
94.3,1,365.99,5.0
64.53,1,241.36,2.0
113.9,1,64.48,3.0
123.18,1,149.87,5.0
84.12,1,492.77,3.0
231.32,1,282.39,5.0
76.86,1,179.36,1.0
101.64,1,167.37,3.0
606.57,1,118.73,5.0
85.16,1,218.36,3.0
60.3,1,487.62,5.0
338.56,1,205.76,5.0
94.31,1,227.8,5.0
41.42,1,519.73,5.0
145.56,1,241.63,1.0
66.0,1,121.61,5.0
120.11,1,558.68,1.0
146.96,1,300.72,5.0
133.05,1,233.86,5.0
112.25,1,164.54,1.0
38.47,1,39.83,1.0
226.14,1,325.73,4.0
77.57,1,382.66,1.0
47.69,1,288.62,5.0
75.58,1,66.91,4.0
44.42,1,103.54,3.0
138.72,1,139.86,5.0
93.78,1,419.72,5.0
39.75,1,382.71,5.0
30.63,2,263.87,4.0
121.09,1,279.98,3.0
44.24,1,451.77,5.0
50.86,1,556.64,4.0
109.6,1,96.0,5.0
78.77000000000001,1,311.77,4.0
36.79,1,186.72,5.0
99.43,2,308.69,1.0
58.16,1,153.37,4.0
42.16,1,58.78,4.0
104.7,2,573.91,4.0
88.74,2,216.78,5.0
87.50999999999999,1,554.86,2.0
98.56,1,28.51,5.0
59.78,1,134.05,5.0
156.83,1,71.5,5.0
53.98,1,367.68,5.0
295.12,1,531.78,5.0
121.94,1,88.72,2.0
36.35,1,265.44,4.0
94.3,1,426.82,5.0
913.7,1,228.83,3.0
115.16,1,334.78,5.0
93.3,1,281.56,5.0
136.99,1,128.76,4.0
15.37,1,377.83,5.0
741.1,2,86.01,5.0
298.19,1,240.65,1.0
87.71000000000001,1,415.9,5.0
360.66,1,421.62,5.0
143.12,1,361.84,3.0
81.51,2,201.73,1.0
77.18,1,282.66,5.0
57.63,1,403.7,2.0
416.45,1,373.64,3.0
527.57,1,115.43,5.0
28.770000000000003,1,566.67,5.0
104.86,2,318.47,4.0
86.72999999999999,1,418.84,5.0
112.47,1,120.41,4.0
136.02,1,25.1,5.0
1069.22,1,179.64,5.0
61.33,1,140.52,5.0
54.52,4,591.39,5.0
129.91,1,188.7,5.0
48.0,1,270.88,4.0
32.42,1,239.32,4.0
39.19,2,473.58,5.0
38.86,1,553.5,5.0
39.88,1,147.52,5.0
84.88,2,237.08,4.0
128.55,1,107.64,4.0
125.42,1,484.32,5.0
122.17,1,262.88,4.0
76.24000000000001,1,551.76,3.0
64.51,1,496.93,5.0
102.87,1,225.56,1.0
109.38,1,111.56,1.0
138.33,1,144.53,5.0
84.98,4,41.82,5.0
107.96,1,42.01,1.0
88.86,1,203.33,1.0
184.93,1,495.73,1.0
186.13,1,164.59,5.0
222.33,2,24.76,5.0
132.95000000000002,1,298.84,5.0
164.17000000000002,1,343.7,1.0
61.59,1,467.04,5.0
30.23,1,16.87,4.0
358.53,1,563.36,1.0
165.29,1,309.93,5.0
522.89,1,396.79,5.0
140.49,3,258.5,2.333333333333333
107.96,2,25.84,5.0
173.86,1,465.59,5.0
50.73,1,137.64,5.0
138.89,1,137.61,5.0
93.12,1,46.69,5.0
30.19,3,177.75,5.0
27.09,1,264.01,5.0
94.3,1,429.98,5.0
37.09,1,215.66,1.0
111.42,1,133.55,5.0
33.09,1,400.47,5.0
37.78,1,274.31,5.0
34.36,1,139.74,5.0
24.08,2,18.47,3.0
251.65,1,242.41,4.0
16.78,3,199.71,3.6666666666666665
636.1800000000001,1,31.87,4.0
238.69,1,278.28,1.0
26.66,1,178.62,5.0
94.83,1,11.73,5.0
75.37,1,43.76,5.0
108.67,1,121.96,5.0
118.63,1,224.86,5.0
47.31,1,48.9,3.0
185.26,1,529.3,5.0
187.65,1,257.63,5.0
113.25,1,175.16,4.0
42.51,1,70.54,5.0
39.09,1,343.55,5.0
109.72,1,75.8,5.0
37.86,1,524.52,4.0
135.28,1,48.6,5.0
316.76,3,307.83,4.333333333333333
57.58,2,110.39,5.0
450.39,1,156.55,5.0
120.37,1,332.9,4.0
117.92,2,127.66,4.0
54.36,1,271.62,5.0
188.5,1,291.79,5.0
121.04,1,56.51,5.0
81.16,1,453.75,3.0
51.69,1,97.37,5.0
65.51,1,18.51,5.0
32.15,1,244.5,4.0
145.66,1,286.65,4.0
44.07,2,282.48,4.0
54.34,1,531.92,3.0
64.42,1,496.55,5.0
207.57,1,366.73,4.0
178.59,1,240.54,4.0
92.8,1,290.3,1.0
499.46,1,55.79,3.0
42.55,3,93.81,4.0
263.1,3,174.05,5.0
44.0,3,52.48,5.0
162.47,1,114.96,4.0
62.92,2,124.42,5.0
82.37,1,321.74,2.0
162.04000000000002,1,112.51,5.0
46.17,2,233.7,4.0
66.98,2,291.35,5.0
442.63,1,32.91,5.0
54.29,1,169.72,5.0
52.77,1,253.77,5.0
175.87,2,289.97,3.0
227.27,1,418.81,5.0
144.58,1,161.53,5.0
90.65,1,56.51,5.0
555.3199999999999,1,179.73,4.0
100.34,1,242.31,4.0
50.23,2,171.71,5.0
136.32,1,113.38,4.0
69.53999999999999,1,69.64,3.0
36.77,1,405.49,2.0
148.06,2,440.96,5.0
36.35,1,259.08,4.0
117.46,1,154.64,5.0
31.11,1,17.02,4.0
87.53,1,79.72,5.0
78.17,1,279.67,4.0
27.77,1,399.63,5.0
79.78999999999999,1,17.99,3.0
111.62,1,26.56,5.0
68.45,1,568.47,3.0
82.33000000000001,2,104.76,4.0
56.01,1,185.89,3.0
35.0,1,372.9,5.0
98.22,1,153.52,5.0
23.89,1,56.55,5.0
204.92,1,168.65,1.0
188.3,1,40.93,4.0
158.53,1,139.01,4.0
84.69,1,334.89,5.0
208.2,1,137.89,5.0
33.94,1,176.88,5.0
245.35,1,238.71,5.0
104.83,1,297.4,3.0
104.19,1,369.0,5.0
221.0,1,421.52,5.0
77.79,1,85.51,5.0
82.25,1,40.7,5.0
371.28,1,197.83,4.0
133.35,2,470.64,5.0
123.18,1,185.95,1.0
135.49,1,284.47,5.0
211.79,1,317.86,5.0
72.77,1,151.53,5.0
33.27,1,475.78,3.0
38.88,1,242.51,5.0
165.71,1,215.93,5.0
31.77,2,253.56,4.0
106.29,1,369.01,5.0
255.08,1,181.5,1.0
73.16,1,280.28,1.0
76.75999999999999,1,453.67,4.0
262.07,1,227.68,1.0
39.6,1,278.85,4.0
104.12,1,252.35,3.0
195.39,1,130.01,4.0
109.68,3,117.64,4.0
105.28,1,422.94,5.0
92.57,1,265.66,5.0
375.53,1,51.67,1.0
33.85,1,229.47,5.0
42.09,1,280.69,5.0
62.82,1,298.81,5.0
46.23,2,111.3,5.0
46.85,1,142.49,5.0
69.11,2,461.67,5.0
44.5,1,457.86,5.0
340.48,2,23.78,5.0
77.66,1,279.91,3.0
83.57,1,145.62,3.0
200.75,1,170.7,5.0
137.23,1,131.91,5.0
206.29,1,119.04,5.0
139.5,1,402.4,4.0
1110.2,1,40.78,1.0
234.18,1,475.49,2.0
87.75999999999999,1,447.42,5.0
64.00999999999999,1,241.7,3.0
106.97,1,316.97,4.0
125.51,1,476.45,5.0
118.35,1,8.66,5.0
103.55,1,328.83,5.0
135.49,1,320.64,5.0
36.75,1,224.87,5.0
128.26,1,327.66,1.0
402.49,1,95.44,5.0
301.34,3,367.86,5.0
790.68,1,239.0,5.0
99.7,1,236.63,5.0
112.14,1,263.77,5.0
116.94,1,275.77,3.0
47.09,1,318.86,4.0
92.86,1,19.42,5.0
187.9,1,521.89,3.0
115.36,2,261.39,5.0
49.33,2,231.32,5.0
98.15,1,360.63,5.0
35.44,1,149.8,5.0
198.16,1,37.0,3.0
91.28,3,474.63,5.0
148.15,1,468.92,5.0
221.69,1,32.85,5.0
528.77,1,183.96,3.0
200.82,1,445.8,5.0
36.69,1,212.8,5.0
176.2,1,23.55,4.0
55.28,1,22.93,5.0
304.52,1,503.86,1.0
40.1,1,405.43,3.0
535.07,1,111.42,3.0
236.12,1,304.55,5.0
2048.12,1,146.44,5.0
95.31,1,239.74,3.0
47.06,1,315.65,4.0
318.54999999999995,1,179.45,5.0
75.0,2,270.54,5.0
30.78,1,107.99,5.0
89.27000000000001,1,343.92,2.0
107.72,1,70.52,5.0
83.05000000000001,1,41.75,1.0
242.13,1,92.49,5.0
146.84,1,134.95,5.0
140.07,1,457.68,4.0
42.26,1,74.39,5.0
30.84,1,468.98,5.0
103.04,1,84.48,5.0
66.07,1,72.9,1.0
106.9,1,134.7,5.0
152.88,1,28.02,3.0
134.73,1,34.6,5.0
97.8,1,421.5,5.0
120.08,1,334.94,5.0
133.35,1,177.69,3.0
82.69999999999999,1,184.63,4.0
186.82,1,278.57,4.0
46.11,1,524.49,5.0
124.39,1,530.91,5.0
155.2,1,258.68,5.0
277.63,1,281.37,4.0
81.5,1,153.99,5.0
614.38,1,475.54,5.0
67.53,1,286.8,3.0
109.24,1,170.69,3.0
115.94,1,412.88,5.0
36.69,1,89.69,5.0
38.86,1,570.45,4.0
112.54,2,168.84,5.0
129.74,2,128.97,5.0
77.61,1,393.59,5.0
204.47,2,160.37,5.0
88.08,1,265.34,4.0
142.10000000000002,1,381.45,5.0
71.05,1,256.95,3.0
95.84,1,170.56,4.0
